"SYMBOL","ENTREZID"
"NKPD1","284353"
"TICAM1","148022"
"NFATC3","4775"
"EYA3","2140"
"GDF1","2657"
"KIAA1841","84542"
"NOTCH1","4851"
"ARMCX5","64860"
"C17orf85",NA
"C1QL2","165257"
"FOXJ3","22887"
"TIMP2","7077"
"GPR98",NA
"CRHBP","1393"
"RFX6","222546"
"HERPUD2","64224"
"HTR2A","3356"
"OAS2","4939"
"ALDH4A1","8659"
"PLA2G5","5322"
"FCRL3","115352"
"ATG2B","55102"
"FBXO46","23403"
"LIPE","3991"
"TMEM80","283232"
"HECW1","23072"
"ERP27","121506"
"ZNF280A","129025"
"HAND1","9421"
"FAM13A","10144"
"DET1","55070"
"GUCY1B3",NA
"HIBADH","11112"
"OSBPL3","26031"
"6-Sep",NA
"ASB1","51665"
"MUC17","140453"
"FNDC9","408263"
"KRT20","54474"
"IL10RA","3587"
"CD55","1604"
"GPR1","2825"
"FAM71D","161142"
"ICAM1","3383"
"SUV39H1","6839"
"KCND3","3752"
"C6orf132","647024"
"THEG","51298"
"KCTD3","51133"
"ATL1","51062"
"TMEM235","283999"
"KCNJ15","3772"
"ZNF81","347344"
"C1QA","712"
"FBXL18","80028"
"TEX36","387718"
"NCEH1","57552"
"SLC7A14","57709"
"SLC30A2","7780"
"ZNF473","25888"
"AADACL3","126767"
"ANKHD1","54882"
"HSD17B2","3294"
"ZP4","57829"
"DTD1","92675"
"PODN","127435"
"SHC2","25759"
"MAVS","57506"
"HSPA12A","259217"
"TBX18","9096"
"AKAP8","10270"
"ORMDL3","94103"
"LYST","1130"
"GCNT1","2650"
"CA1","759"
"CHMP1A","5119"
"CUL7","9820"
"GSG1L","146395"
"RNFT2","84900"
"PIP4K2A","5305"
"MORN3","283385"
"FRMD6","122786"
"INPP5F","22876"
"SFRP2","6423"
"RUNX2","860"
"TMEM99","147184"
"ANKRD27","84079"
"DNAJC22","79962"
"LINGO2","158038"
"CD5L","922"
"SSTR2","6752"
"NPHP1","4867"
"ALKBH7","84266"
"C17orf80","55028"
"ABCA10","10349"
"HOXD13","3239"
"DLG4","1742"
"NLN","57486"
"HK3","3101"
"TMEM129","92305"
"LRRFIP2","9209"
"SOD3","6649"
"KIF12","113220"
"C17orf62",NA
"LCA5L","150082"
"RBM41","55285"
"FBXO44","93611"
"FAM222B","55731"
"SEMA3D","223117"
"TRPM6","140803"
"KRIT1","889"
"YWHAH","7533"
"SEMA3A","10371"
"HEATR3","55027"
"ITGA6","3655"
"TRAPPC10","7109"
"ARNT","405"
"DUSP13","51207"
"PRAP1","118471"
"RNF19B","127544"
"FANCE","2178"
"CDON","50937"
"CDA","978"
"RCN3","57333"
"EEA1","8411"
"LRRFIP1","9208"
"C14orf166B",NA
"DENND1C","79958"
"FECH","2235"
"KCNK6","9424"
"FAM193A","8603"
"CAMK2A","815"
"LMTK2","22853"
"AAGAB","79719"
"NEURL",NA
"IRF2BPL","64207"
"CDK14","5218"
"OLFML1","283298"
"PRKCSH","5589"
"RLF","6018"
"MELK","9833"
"RSPH1","89765"
"IFT74","80173"
"XXYLT1","152002"
"GPR56",NA
"SMOC1","64093"
"C1orf158","93190"
"SLC7A3","84889"
"PRODH","5625"
"ZCCHC5",NA
"HSD17B4","3295"
"CCDC28B","79140"
"SORBS1","10580"
"QPRT","23475"
"FLNA","2316"
"PPARGC1A","10891"
"TNRC6A","27327"
"IRF1","3659"
"SPAG8","26206"
"FOS","2353"
"CCR9","10803"
"TRAF4","9618"
"KIF25","3834"
"TMEM71","137835"
"PROSER1","80209"
"DSPP","1834"
"TMEM175","84286"
"FBLN5","10516"
"ACRBP","84519"
"GRB7","2886"
"SLC44A2","57153"
"UBQLN1","29979"
"TBRG1","84897"
"CHST5","23563"
"ECM2","1842"
"VWA8","23078"
"EDAR","10913"
"RSAD2","91543"
"ACMSD","130013"
"GOT1","2805"
"C2orf44",NA
"RAB8A","4218"
"FOXN3","1112"
"ZNF446","55663"
"IL6ST","3572"
"CES2","8824"
"GPR158","57512"
"DMBT1","1755"
"TTC12","54970"
"SYCE1","93426"
"SLC25A16","8034"
"CD1B","910"
"DCAF8","50717"
"TES","26136"
"CYB5D2","124936"
"CAMK1D","57118"
"ALDH3A2","224"
"CD300A","11314"
"SHANK1","50944"
"PDGFRB","5159"
"THOP1","7064"
"C3orf72",NA
"TEKT3","64518"
"DYRK3","8444"
"ULK3","25989"
"PFKFB1","5207"
"SPINK4","27290"
"LDLRAP1","26119"
"SPATA19","219938"
"NPHS2","7827"
"MEGF11","84465"
"COL6A3","1293"
"SLC24A1","9187"
"TMEM255A","55026"
"ACBD3","64746"
"ATP5G3",NA
"OGFOD3","79701"
"CCNA1","8900"
"CAPN7","23473"
"DNAH17","8632"
"N4BP2L1","90634"
"STEAP4","79689"
"CHGB","1114"
"STARD3NL","83930"
"MPP1","4354"
"NEIL1","79661"
"C1orf172",NA
"ZNF449","203523"
"OTOF","9381"
"BAAT","570"
"KCNAB2","8514"
"MTCH1","23787"
"MYO1G","64005"
"PNMA1","9240"
"EFNA5","1946"
"FAM46C",NA
"CALML6","163688"
"SCN1B","6324"
"SLC14A1","6563"
"PRICKLE4","29964"
"SCCPDH","51097"
"GPR112",NA
"MAST4","375449"
"HDAC8","55869"
"SPP2","6694"
"ZBTB4","57659"
"PEX1","5189"
"CTNS","1497"
"HS6ST2","90161"
"FHL2","2274"
"CCDC79",NA
"C6orf58","352999"
"THAP9","79725"
"ADH7","131"
"FOXRED2","80020"
"KLF15","28999"
"FMO3","2328"
"STARD8","9754"
"TRIM41","90933"
"PEX5L","51555"
"AGPAT9",NA
"PDCD2L","84306"
"ERCC6L2","375748"
"DNAH1","25981"
"PUS3","83480"
"TRIML1","339976"
"CACNA2D3","55799"
"SPATA31D1","389763"
"CDC42BPB","9578"
"OR8B8","26493"
"APOC4","346"
"AP5S1","55317"
"LRIT1","26103"
"RAB3GAP1","22930"
"FAM5B",NA
"MDH1B","130752"
"C1orf105","92346"
"TXLNB","167838"
"OPCML","4978"
"PDXK","8566"
"PARD3B","117583"
"NAA40","79829"
"STK3","6788"
"EFNA4","1945"
"ZMYM2","7750"
"OTOGL","283310"
"RFX2","5990"
"DCAF12L1","139170"
"TRPV2","51393"
"RBMS3","27303"
"CAMSAP3","57662"
"NKAPL","222698"
"AKR1E2","83592"
"TMEM64","169200"
"GUSB","2990"
"TRIM15","89870"
"CCKAR","886"
"ZNF546","339327"
"SMPDL3A","10924"
"MYOCD","93649"
"ZC2HC1B","153918"
"C9orf152","401546"
"DCUN1D3","123879"
"ELAVL1","1994"
"C17orf64","124773"
"WDR45B","56270"
"PLXND1","23129"
"ATG14","22863"
"ABCC12","94160"
"DGAT2L6","347516"
"CNTFR","1271"
"RGS3","5998"
"ICAM5","7087"
"GPD1","2819"
"BAZ2A","11176"
"LAPTM5","7805"
"GSC","145258"
"FAM83F","113828"
"MYLPF","29895"
"SFMBT1","51460"
"PWWP2A","114825"
"POPDC2","64091"
"CDH5","1003"
"RPUSD1","113000"
"PXDC1","221749"
"FUCA2","2519"
"MBOAT7","79143"
"FAM149A","25854"
"NUFIP2","57532"
"SMCR8","140775"
"TMEM222","84065"
"OTUB2","78990"
"LIN37","55957"
"CDH2","1000"
"CLEC3A","10143"
"CRYBA2","1412"
"MSRB3","253827"
"SLC5A10","125206"
"FEZF2","55079"
"ABCC8","6833"
"TRIM32","22954"
"CACNG6","59285"
"SIGLEC10","89790"
"SLC6A16","28968"
"ITGA9","3680"
"C9orf96",NA
"RBP2","5948"
"SIN3B","23309"
"PRSS56","646960"
"KHDC1","80759"
"BPIFB3","359710"
"TRIM63","84676"
"ARNTL2","56938"
"PNMA3","29944"
"SYT7","9066"
"ATXN1","6310"
"VAV1","7409"
"BAIAP3","8938"
"GRHPR","9380"
"ZFP92","139735"
"SVOPL","136306"
"GPR133",NA
"FBP2","8789"
"INF2","64423"
"CREB3L2","64764"
"RETNLB","84666"
"UBR7","55148"
"SMAD9","4093"
"CDK15","65061"
"SLC35F3","148641"
"BET1L","51272"
"NUMBL","9253"
"C16orf13",NA
"CES3","23491"
"FAIM2","23017"
"OR10S1","219873"
"TLR7","51284"
"NOS2","4843"
"ARL6IP4","51329"
"MSTN","2660"
"TM4SF19","116211"
"TBX5","6910"
"RFXANK","8625"
"PRAF2","11230"
"TRAPPC2L","51693"
"CHST7","56548"
"CXCR7",NA
"ARHGAP31","57514"
"ERBB2IP",NA
"CRYBA1","1411"
"VSTM4","196740"
"PRRG3","79057"
"SNX19","399979"
"RASL11A","387496"
"ACVR1C","130399"
"TMEM136","219902"
"GCNT6",NA
"TUFT1","7286"
"TEK","7010"
"DCBLD2","131566"
"SLC10A6","345274"
"DUSP5","1847"
"B3GALNT2","148789"
"CUBN","8029"
"NUDT7","283927"
"MOCOS","55034"
"GLI3","2737"
"ELF1","1997"
"OR52D1","390066"
"PPM1K","152926"
"KCNIP2","30819"
"HIVEP1","3096"
"KIAA0513","9764"
"FUT9","10690"
"EVX2","344191"
"RB1","5925"
"MCC","4163"
"SAAL1","113174"
"SERPINF2","5345"
"MYH15","22989"
"CHD3","1107"
"LRTM2","654429"
"VEPH1","79674"
"PJA2","9867"
"PLD4","122618"
"TNS3","64759"
"IPO8","10526"
"PRKAG2","51422"
"TMEM181","57583"
"F7","2155"
"ONECUT2","9480"
"VPS4B","9525"
"GPR139","124274"
"TOX3","27324"
"ADAMTS9","56999"
"SOHLH1","402381"
"TMEM68","137695"
"LNX2","222484"
"AKT1","207"
"BNIP3L","665"
"BACE2","25825"
"KLHL24","54800"
"GPC6","10082"
"SUMF1","285362"
"PNLIPRP3","119548"
"ZBTB24","9841"
"RIMS2","9699"
"RAB35","11021"
"LHFPL2","10184"
"SPATA18","132671"
"VWC2L","402117"
"NLRP4","147945"
"B4GALNT1","2583"
"C1QTNF6","114904"
"SSTR5","6755"
"CELF5","60680"
"WWC1","23286"
"CYP2E1","1571"
"APLP1","333"
"LPIN2","9663"
"PTER","9317"
"ANHX","647589"
"HSD11B1","3290"
"ABCG1","9619"
"CEACAM19","56971"
"RPGRIP1","57096"
"TARSL2","123283"
"CRHR2","1395"
"EXPH5","23086"
"TMEM132B","114795"
"NDNF","79625"
"EPDR1","54749"
"HTR3A","3359"
"HIP1","3092"
"PRKG2","5593"
"FAM189A1","23359"
"NFKBIE","4794"
"VIM","7431"
"SEMA6C","10500"
"UBL4A","8266"
"SLC7A7","9056"
"BOC","91653"
"TRMT44","152992"
"NCOR1","9611"
"C6orf62","81688"
"WDR49","151790"
"SYTL4","94121"
"MACROD2","140733"
"TENM4","26011"
"ZACN","353174"
"D2HGDH","728294"
"7-Mar",NA
"SDF4","51150"
"SLC39A3","29985"
"KIAA1958","158405"
"CBLN3","643866"
"RHOBTB3","22836"
"BTBD18","643376"
"ZNF589","51385"
"ITFG2","55846"
"DNMT3L","29947"
"ZNF212","7988"
"RAB38","23682"
"GALNT14","79623"
"MARK4","57787"
"CUL4A","8451"
"FAM170A","340069"
"C12orf61",NA
"MYH10","4628"
"CTPS2","56474"
"C18orf54","162681"
"GNA14","9630"
"SRPK1","6732"
"DENND5A","23258"
"C1QTNF7","114905"
"CCT6B","10693"
"TUBB6","84617"
"FGFRL1","53834"
"ZNF653","115950"
"PTDSS2","81490"
"IGSF8","93185"
"CCNB3","85417"
"HOGA1","112817"
"FAXDC2","10826"
"ANKRD31","256006"
"BLVRB","645"
"SCG2","7857"
"AMER2","219287"
"RGR","5995"
"IFI16","3428"
"RGS12","6002"
"CD37","951"
"NKX2-6","137814"
"4-Sep",NA
"ALS2CR11",NA
"QRICH2","84074"
"CEACAM16","388551"
"PAPSS1","9061"
"FRYL","285527"
"ELOF1","84337"
"ADSSL1","122622"
"ARHGAP17","55114"
"UHRF1BP1L","23074"
"SPEG","10290"
"BTC","685"
"FAM171A1","221061"
"FGFR2","2263"
"PROM2","150696"
"MFSD12","126321"
"DIRAS3","9077"
"PLA1A","51365"
"EPX","8288"
"TST","7263"
"PTPRE","5791"
"PRTFDC1","56952"
"APOM","55937"
"TTC21B","79809"
"C7orf63",NA
"SNX8","29886"
"RASA2","5922"
"CD101","9398"
"CYP4B1","1580"
"GRID1","2894"
"MXRA7","439921"
"ZNF549","256051"
"MAP10","54627"
"TNFRSF21","27242"
"CSPP1","79848"
"FNDC3A","22862"
"PTPRG","5793"
"CCDC125","202243"
"SIX2","10736"
"KLK7","5650"
"ZNF513","130557"
"BIK","638"
"GNS","2799"
"CCDC42","146849"
"PTPRN2","5799"
"ATRX","546"
"SLC38A11","151258"
"FAM198A",NA
"JDP2","122953"
"SPIRE2","84501"
"MAPK8","5599"
"NR4A3","8013"
"KRT85","3891"
"TAS1R2","80834"
"AOC2","314"
"REPS2","9185"
"GUCY1A2","2977"
"NEDD4L","23327"
"TRIM42","287015"
"DBC1",NA
"PPFIA2","8499"
"CAV1","857"
"GPX5","2880"
"SEC24B","10427"
"FBXO15","201456"
"UNC80","285175"
"LRRC53","105378803"
"ARHGEF10","9639"
"UNCX","340260"
"KCNC3","3748"
"C7orf50","84310"
"KCNA7","3743"
"HTRA3","94031"
"MYL2","4633"
"TMED1","11018"
"SLC25A47","283600"
"NRCAM","4897"
"SLC25A30","253512"
"ATF7IP","55729"
"C2orf43",NA
"NTN1","9423"
"PLCG2","5336"
"TTC40",NA
"C10orf137",NA
"HTR1A","3350"
"UNC93A","54346"
"HECW2","57520"
"KLK6","5653"
"MYF5","4617"
"CCDC173","129881"
"GBX1","2636"
"UNC13C","440279"
"BCAT2","587"
"TSC22D2","9819"
"LPIN1","23175"
"CSMD3","114788"
"MVB12A","93343"
"EIF2AK1","27102"
"CYP2U1","113612"
"RFX7","64864"
"ATG16L1","55054"
"ADAMTSL5","339366"
"PPP1R9A","55607"
"APOBEC3D","140564"
"ESM1","11082"
"PHEX","5251"
"FBN1","2200"
"TAOK2","9344"
"SLC24A2","25769"
"C16orf78","123970"
"MANBA","4126"
"TBCEL","219899"
"SLC5A4","6527"
"TACR2","6865"
"LIPM","340654"
"ACSBG1","23205"
"ZIC4","84107"
"LZTS1","11178"
"C6orf141","135398"
"MAP4K5","11183"
"SLC20A2","6575"
"LTBP1","4052"
"KCNE4","23704"
"SLC18A2","6571"
"SLC25A4","291"
"LARGE",NA
"LRRC48",NA
"IRAK1","3654"
"BARHL2","343472"
"CLCA2","9635"
"FAM180A","389558"
"SYAP1","94056"
"SERINC1","57515"
"DKK4","27121"
"TSSK1B","83942"
"MYH11","4629"
"ADAMTS5","11096"
"COL4A5","1287"
"MYPOP","339344"
"ADAT1","23536"
"GSX2","170825"
"SZT2","23334"
"LDLRAD4","753"
"FRMD4B","23150"
"SERPIND1","3053"
"FGFR3","2261"
"RP2","6102"
"MEGF10","84466"
"LY6G6F","259215"
"NCAM1","4684"
"VSIG4","11326"
"TDRD12","91646"
"CSRNP1","64651"
"C11orf96","387763"
"C7orf10",NA
"ALOX5AP","241"
"PRL","5617"
"CSNK1G2","1455"
"PDK1","5163"
"MPPE1","65258"
"MYO9B","4650"
"JHDM1D",NA
"PTPRR","5801"
"SPSB2","84727"
"FZD5","7855"
"COL15A1","1306"
"MSX1","4487"
"ARL15","54622"
"UPK3A","7380"
"MANEAL","149175"
"KLK4","9622"
"SORT1","6272"
"PYGO2","90780"
"CPA2","1358"
"MAGEB2","4113"
"ADAM20","8748"
"CAMK1G","57172"
"PLCH2","9651"
"PRDM6","93166"
"RCAN2","10231"
"HPGD","3248"
"GRAMD1B","57476"
"G6PC3","92579"
"PDIA2","64714"
"LRRC3","81543"
"NAV3","89795"
"SBSN","374897"
"EPS15","2060"
"FBXO21","23014"
"PLXNC1","10154"
"PDE1C","5137"
"LPO","4025"
"PARD6G","84552"
"PPFIBP2","8495"
"CTGF",NA
"APOE","348"
"ALB","213"
"TDRD9","122402"
"ACTG2","72"
"TLR4","7099"
"PLIN4","729359"
"DHRS9","10170"
"AJAP1","55966"
"NUDT9","53343"
"DERL2","51009"
"PPL","5493"
"NAB2","4665"
"C17orf102","400591"
"LRRC4","64101"
"RPS4Y2","140032"
"FAM160A2","84067"
"CLOCK","9575"
"LAP3","51056"
"SLC29A4","222962"
"SLC35F6","54978"
"CCDC92","80212"
"A2ML1","144568"
"MAGI1","9223"
"CAP1","10487"
"ZNF764","92595"
"COL4A3BP","10087"
"TOM1","10043"
"GAS2","2620"
"TTN","7273"
"TMEM198","130612"
"SCAMP2","10066"
"LMX1B","4010"
"CHD1L","9557"
"KANK1","23189"
"GRPR","2925"
"C10orf76",NA
"SPG11","80208"
"REPIN1","29803"
"CCDC8","83987"
"CCR8","1237"
"FAM179B",NA
"DESI1","27351"
"OPALIN","93377"
"ARHGAP4","393"
"CD1E","913"
"CDX4","1046"
"DOPEY2",NA
"DRD1","1812"
"KCNC1","3746"
"LRRC36","55282"
"ZNF2","7549"
"PSKH1","5681"
"ABLIM2","84448"
"CLEC17A","388512"
"FEZ2","9637"
"PLD3","23646"
"LPHN3",NA
"RAD54B","25788"
"TTC17","55761"
"GRIK5","2901"
"ABCC1","4363"
"HS3ST1","9957"
"ADCY9","115"
"FOXN4","121643"
"CTBP1","1487"
"AFF2","2334"
"PRSS46",NA
"EVL","51466"
"LRP11","84918"
"PGAP1","80055"
"EGFLAM","133584"
"ATM","472"
"TNFAIP8","25816"
"SEC31B","25956"
"KHDRBS2","202559"
"MPP5","64398"
"CLYBL","171425"
"CDS1","1040"
"NOTCH2","4853"
"VWA1","64856"
"SLC7A9","11136"
"AMDHD2","51005"
"MICU3","286097"
"NBR1","4077"
"SLC28A2","9153"
"EPHX1","2052"
"PRKG1","5592"
"WFDC1","58189"
"PRKACG","5568"
"CYP7B1","9420"
"ICAM4","3386"
"ABLIM1","3983"
"HEXA","3073"
"EFEMP1","2202"
"POF1B","79983"
"EN2","2020"
"KCNS3","3790"
"LRIT2","340745"
"RRAS","6237"
"DEAF1","10522"
"RAB33A","9363"
"CCDC147",NA
"DNAH14","127602"
"GAD1","2571"
"CKAP2","26586"
"ADGB","79747"
"CTNNA2","1496"
"RHBDL2","54933"
"SH3YL1","26751"
"WDPCP","51057"
"ZNF112","7771"
"SEC24D","9871"
"L3MBTL2","83746"
"DMRT1","1761"
"MAGEE1","57692"
"SDK2","54549"
"FBLIM1","54751"
"COL5A2","1290"
"NQO1","1728"
"GIGYF1","64599"
"CRTC1","23373"
"ZNF804A","91752"
"KCNQ4","9132"
"SIGLEC1","6614"
"NR2F6","2063"
"NMT2","9397"
"SIAH1","6477"
"WWP2","11060"
"TBX20","57057"
"PFKL","5211"
"RYR2","6262"
"TNNI2","7136"
"ARMCX4","100131755"
"MCM9","254394"
"BDH1","622"
"ADAM29","11086"
"CEP76","79959"
"CASP10","843"
"KCNJ8","3764"
"ST8SIA2","8128"
"PLEKHS1","79949"
"LAMP1","3916"
"KIAA1217","56243"
"GREB1","9687"
"TSPYL1","7259"
"LIPH","200879"
"12-Sep",NA
"ZNF292","23036"
"DHX32","55760"
"NTN5","126147"
"FZD7","8324"
"AKAP7","9465"
"EFCAB6","64800"
"MAPK8IP3","23162"
"EFCAB5","374786"
"RUNX1T1","862"
"ABCG2","9429"
"SLC39A5","283375"
"LRRCC1","85444"
"GJC2","57165"
"LCP1","3936"
"HOXB13","10481"
"RAB5C","5878"
"GIMAP6","474344"
"PRR12","57479"
"PGBD4","161779"
"KLHL33","123103"
"KANK4","163782"
"LYZL6","57151"
"MAP2","4133"
"ZNF467","168544"
"DOCK5","80005"
"SLC39A14","23516"
"BTBD17","388419"
"TNFRSF1A","7132"
"CCDC153","283152"
"SPECC1","92521"
"SIM1","6492"
"CPNE3","8895"
"NODAL","4838"
"CD8A","925"
"NXF3","56000"
"DENND4C","55667"
"KCNU1","157855"
"SCARB2","950"
"GNB3","2784"
"SEMA5B","54437"
"TRHDE","29953"
"LRIG2","9860"
"ETFDH","2110"
"DAAM1","23002"
"HRH2","3274"
"FRMD4A","55691"
"NLGN1","22871"
"EYA1","2138"
"CLK1","1195"
"C1orf115","79762"
"DOCK8","81704"
"VWA3A","146177"
"SRR","63826"
"SYNGR1","9145"
"ZYG11B","79699"
"CXCR6","10663"
"STRA8","346673"
"KLHL14","57565"
"TMPRSS4","56649"
"CERS4","79603"
"ARPP21","10777"
"DKK2","27123"
"NEU2","4759"
"NKX2-5","1482"
"SMIM13","221710"
"ZNF18","7566"
"C9orf170","401535"
"ZNF229","7772"
"VEGFA","7422"
"UBE2G2","7327"
"MSL2","55167"
"SLC13A1","6561"
"MYH14","79784"
"MAP1B","4131"
"ANK1","286"
"GTPBP10","85865"
"SPOCK1","6695"
"PAPPA","5069"
"SHPRH","257218"
"FNDC5","252995"
"RIN3","79890"
"MICAL3","57553"
"NMBR","4829"
"RAPGEF2","9693"
"FKBP5","2289"
"CRNN","49860"
"DPP10","57628"
"EFCAB4A",NA
"KTN1","3895"
"MSLNL","401827"
"OR4D5","219875"
"TRIB3","57761"
"CIRBP","1153"
"MAP3K6","9064"
"CHRDL1","91851"
"UNKL","64718"
"BARHL1","56751"
"TTC6","319089"
"PLA2G4E","123745"
"FBXO17","115290"
"EGR1","1958"
"PPP1R3G","648791"
"ZBTB16","7704"
"CCDC116","164592"
"RIPPLY1","92129"
"IDS","3423"
"AQP4","361"
"TMEM208","29100"
"MROH2B","133558"
"UBOX5","22888"
"RASD2","23551"
"SGCG","6445"
"CCL22","6367"
"SLC15A2","6565"
"CD209","30835"
"SCAMP4","113178"
"SLC10A2","6555"
"CCDC114","93233"
"SIPA1L2","57568"
"TMEM252","169693"
"FREM3","166752"
"ZNF280C","55609"
"ADI1","55256"
"SPNS3","201305"
"WIPF3","644150"
"TFAP2A","7020"
"OVCH1","341350"
"ICK","22858"
"CACNG7","59284"
"FHAD1","114827"
"C1QTNF1","114897"
"MAT1A","4143"
"NPTX2","4885"
"BCAS1","8537"
"HEATR2",NA
"TDP1","55775"
"CCDC78","124093"
"UBQLN3","50613"
"EFHC2","80258"
"ZNF74","7625"
"BLVRA","644"
"CDK19","23097"
"GOPC","57120"
"FAM78B","149297"
"SOX18","54345"
"PLA2G2C","391013"
"CSPG5","10675"
"ZFHX3","463"
"IPCEF1","26034"
"BCL11B","64919"
"CFB","629"
"LPL","4023"
"CCDC159","126075"
"GRAP2","9402"
"MMAA","166785"
"PLEKHM2","23207"
"BCHE","590"
"SIX3","6496"
"CMTM2","146225"
"ZNF202","7753"
"UMOD","7369"
"STAT4","6775"
"GPR116",NA
"FAM221B","392307"
"KCNIP4","80333"
"RASL10B","91608"
"SYT5","6861"
"POLN","353497"
"DNM3","26052"
"FRMPD2","143162"
"PXDNL","137902"
"AADAT","51166"
"SCN11A","11280"
"CCDC63","160762"
"LACTBL1","646262"
"HDAC1","3065"
"PBX1","5087"
"GAPVD1","26130"
"TMEM253","643382"
"SPRY4","81848"
"KRT37","8688"
"CRYBG3","131544"
"DECR1","1666"
"TMTC1","83857"
"PRG3","10394"
"GEMIN4","50628"
"DOCK7","85440"
"FAM124A","220108"
"PGLYRP2","114770"
"C4orf19","55286"
"PRRT1","80863"
"USH2A","7399"
"CRX","1406"
"SYNE4","163183"
"INTU","27152"
"RHOJ","57381"
"SFXN4","119559"
"SGMS1","259230"
"SYNDIG1","79953"
"DDX60","55601"
"LRP2","4036"
"FMOD","2331"
"APOA4","337"
"NINJ1","4814"
"TMEM210","100505993"
"PRRT2","112476"
"SNAP25","6616"
"ITGB4","3691"
"CNOT8","9337"
"SPTAN1","6709"
"TF","7018"
"FLVCR2","55640"
"ARHGEF26","26084"
"ASPH","444"
"LRRC15","131578"
"IGSF23","147710"
"MFSD2B","388931"
"TM4SF5","9032"
"TAB1","10454"
"ITSN2","50618"
"FAM81B","153643"
"TMEM168","64418"
"SCN2A","6326"
"PROX1","5629"
"NNMT","4837"
"CLMN","79789"
"CCNI2","645121"
"HABP4","22927"
"MTMR1","8776"
"ZP2","7783"
"ALDH8A1","64577"
"PLA2G4C","8605"
"ESYT1","23344"
"TNN","63923"
"CRISPLD1","83690"
"SAMD3","154075"
"ZNF853","54753"
"MAGI2","9863"
"IFFO2","126917"
"C17orf99","100141515"
"AGPAT4","56895"
"VSX1","30813"
"SLC27A6","28965"
"CCDC124","115098"
"RNF135","84282"
"KRTAP29-1","100533177"
"WDR88","126248"
"VASH1","22846"
"UBN2","254048"
"ZIC1","7545"
"GPR132","29933"
"CBX7","23492"
"ZNF711","7552"
"ANGPT4","51378"
"SEBOX","645832"
"PDZD4","57595"
"YIPF7","285525"
"CTSB","1508"
"ERICH1","157697"
"ROBO1","6091"
"CMTM3","123920"
"SPHK2","56848"
"CDC34","997"
"FSTL4","23105"
"SPAG16","79582"
"VWA5A","4013"
"LGALS4","3960"
"C10orf129",NA
"TLE1","7088"
"SYNE1","23345"
"SAMSN1","64092"
"MYF6","4618"
"SPINT2","10653"
"SPHKAP","80309"
"SLC37A3","84255"
"MAN1C1","57134"
"MAP3K4","4216"
"KIAA0408","9729"
"KIAA1239",NA
"PRR16","51334"
"GLB1L3","112937"
"USP15","9958"
"GAB4","128954"
"GLT8D2","83468"
"ZHX1","11244"
"USP29","57663"
"HSD11B1L","374875"
"FRMD5","84978"
"MEF2C","4208"
"KLHL29","114818"
"PDK3","5165"
"CCDC70","83446"
"ZDHHC16","84287"
"AQP9","366"
"ELANE","1991"
"FAM134A",NA
"OTUD3","23252"
"RFNG","5986"
"SGCE","8910"
"P4HB","5034"
"PLCL1","5334"
"ERN1","2081"
"GJD4","219770"
"C11orf89",NA
"LAPTM4A","9741"
"KIF13A","63971"
"HEMK1","51409"
"CPA4","51200"
"SIX5","147912"
"GFRA4","64096"
"LPXN","9404"
"CORO1C","23603"
"TRPC1","7220"
"DUPD1","338599"
"CCDC18","343099"
"RDH13","112724"
"FAM227A","646851"
"SLC28A3","64078"
"DPEP1","1800"
"DCBLD1","285761"
"LRP6","4040"
"STAM","8027"
"SEMA5A","9037"
"NOVA2","4858"
"FAM208B",NA
"RANBP3","8498"
"YY2","404281"
"CBX8","57332"
"CARD8","22900"
"ADAM18","8749"
"TSC22D1","8848"
"KIAA1009",NA
"ADCK1","57143"
"NCOA2","10499"
"DUOX1","53905"
"MTMR3","8897"
"BPTF","2186"
"IRAK3","11213"
"ABCB5","340273"
"ESYT3","83850"
"MTHFR","4524"
"NCOA7","135112"
"ADORA2A","135"
"ACE2","59272"
"SLC7A5","8140"
"CLRN2","645104"
"GALNT16","57452"
"STK36","27148"
"FAM189A2","9413"
"ECHS1","1892"
"C20orf26",NA
"KLHDC10","23008"
"KRT84","3890"
"TYK2","7297"
"CLNK","116449"
"STX1B","112755"
"SUSD5","26032"
"BTG1","694"
"PDGFC","56034"
"DOCK1","1793"
"ANTXR2","118429"
"PPAP2B",NA
"MROH2A","339766"
"ITGA4","3676"
"TEP1","7011"
"RGS7BP","401190"
"PTPN14","5784"
"AMN","81693"
"C15orf32","145858"
"MATK","4145"
"EPSTI1","94240"
"GZMB","3002"
"GFOD1","54438"
"TECTB","6975"
"FAM174B","400451"
"FLG2","388698"
"SATB2","23314"
"ZRANB1","54764"
"ADAM28","10863"
"GRIN2A","2903"
"SPRED1","161742"
"KLHL6","89857"
"TSC22D4","81628"
"DZIP1","22873"
"ZFYVE26","23503"
"ZSCAN9","7746"
"CYP39A1","51302"
"RASGRF1","5923"
"VIPAS39","63894"
"FUCA1","2517"
"IQGAP2","10788"
"GRIK1","2897"
"AFF3","3899"
"TMEM260","54916"
"ZBTB44","29068"
"FBXO38","81545"
"RASSF3","283349"
"SULT4A1","25830"
"TMEM98","26022"
"MXD4","10608"
"IFT88","8100"
"NR3C2","4306"
"MARCO","8685"
"S1PR5","53637"
"FAM117A","81558"
"KCNF1","3754"
"ZNF264","9422"
"RAB40C","57799"
"FRMPD3","84443"
"NDUFS1","4719"
